node_id,motion_idx,frame_start,frame_end
141,0,6345,6390
142,0,6390,6435
143,0,6435,6480
144,0,6480,6525
145,0,6525,6570
146,0,6570,6615
147,0,6615,6660
148,0,6660,6705
149,0,6705,6750
150,0,6750,6795
151,0,6795,6840
152,0,6840,6885
153,0,6885,6930
154,0,6930,6975
155,0,6975,7020
156,0,7020,7065
157,0,7065,7110
158,1,0,45
159,1,45,90
160,1,90,135
161,1,135,180
162,1,180,225
163,1,225,270
164,1,270,315
165,1,315,360
166,1,360,405
167,1,405,450
168,1,450,495
169,1,495,540
170,1,540,585
171,1,585,630
172,1,630,675
173,1,675,720
174,1,720,765
175,1,765,810
176,1,810,855
177,1,855,900
178,1,900,945
179,1,945,990
180,1,990,1035
181,1,1035,1080
182,1,1080,1125
183,1,1125,1170
184,1,1170,1215
185,1,1215,1260
186,1,1260,1305
187,1,1305,1350
188,1,1350,1395
189,1,1395,1440
190,1,1440,1485
191,1,1485,1530
192,1,1530,1575
193,1,1575,1620
194,1,1620,1665
195,1,1665,1710
196,1,1710,1755
197,1,1755,1800
198,1,1800,1845
199,1,1845,1890
200,1,1890,1935
201,1,1935,1980
202,1,1980,2025
203,1,2025,2070
204,1,2070,2115
205,1,2115,2160
206,1,2160,2205
207,1,2205,2250
208,1,2250,2295
209,1,2295,2340
210,1,2340,2385
211,1,2385,2430
212,1,2430,2475
213,1,2475,2520
214,1,2520,2565
215,1,2565,2610
216,1,2610,2655
217,1,2655,2700
218,1,2700,2745
219,1,2745,2790
220,1,2790,2835
221,1,2835,2880
222,1,2880,2925
223,1,2925,2970
224,1,2970,3015
225,1,3015,3060
226,1,3060,3105
227,1,3105,3150
228,1,3150,3195
229,1,3195,3240
230,1,3240,3285
231,1,3285,3330
232,1,3330,3375
233,1,3375,3420
234,1,3420,3465
235,1,3465,3510
236,1,3510,3555
237,1,3555,3600
238,1,3600,3645
239,1,3645,3690
240,1,3690,3735
241,1,3735,3780
242,1,3780,3825
243,1,3825,3870
244,1,3870,3915
245,1,3915,3960
246,1,3960,4005
247,1,4005,4050
248,1,4050,4095
249,1,4095,4140
250,1,4140,4185
251,1,4185,4230
252,1,4230,4275
253,1,4275,4320
254,1,4320,4365
255,1,4365,4410
256,1,4410,4455
257,1,4455,4500
258,1,4500,4545
259,1,4545,4590
260,1,4590,4635
261,1,4635,4680
262,1,4680,4725
263,1,4725,4770
264,1,4770,4815
265,1,4815,4860
266,1,4860,4905
267,1,4905,4950
268,1,4950,4995
269,1,4995,5040
270,1,5040,5085
271,1,5085,5130
272,1,5130,5175
273,1,5175,5220
274,1,5220,5265
275,1,5265,5310
276,1,5310,5355
277,1,5355,5400
278,1,5400,5445
279,1,5445,5490
280,1,5490,5535
281,1,5535,5580
282,1,5580,5625
283,1,5625,5670
284,1,5670,5715
285,1,5715,5760
286,1,5760,5805
287,1,5805,5850
288,1,5850,5895
289,1,5895,5940
290,1,5940,5985
291,1,5985,6030
292,1,6030,6075
293,1,6075,6120
294,1,6120,6165
295,1,6165,6210
296,1,6210,6255
297,1,6255,6300
298,1,6300,6345
299,1,6345,6390
300,1,6390,6435
301,1,6435,6480
302,1,6480,6525
303,1,6525,6570
304,1,6570,6615
305,1,6615,6660
306,1,6660,6705
307,1,6705,6750
308,1,6750,6795
309,1,6795,6840
310,1,6840,6885
311,1,6885,6930
312,1,6930,6975
313,1,6975,7020
314,1,7020,7065
315,1,7065,7110
316,2,0,45
317,2,45,90
318,2,90,135
319,2,135,180
320,2,180,225
321,2,225,270
322,2,270,315
323,2,315,360
324,2,360,405
325,2,405,450
326,2,450,495
327,2,495,540
328,2,540,585
329,2,585,630
330,2,630,675
331,2,675,720
332,2,720,765
333,2,765,810
334,2,810,855
335,2,855,900
336,2,900,945
337,2,945,990
338,2,990,1035
339,2,1035,1080
340,2,1080,1125
341,2,1125,1170
342,2,1170,1215
343,2,1215,1260
344,2,1260,1305
345,2,1305,1350
346,2,1350,1395
347,2,1395,1440
348,2,1440,1485
349,2,1485,1530
350,2,1530,1575
351,2,1575,1620
352,2,1620,1665
353,2,1665,1710
354,2,1710,1755
355,2,1755,1800
356,2,1800,1845
357,2,1845,1890
358,2,1890,1935
359,2,1935,1980
360,2,1980,2025
361,2,2025,2070
362,2,2070,2115
363,2,2115,2160
364,2,2160,2205
365,2,2205,2250
366,2,2250,2295
367,2,2295,2340
368,2,2340,2385
369,2,2385,2430
370,2,2430,2475
371,2,2475,2520
372,2,2520,2565
373,2,2565,2610
374,2,2610,2655
375,2,2655,2700
376,2,2700,2745
377,2,2745,2790
378,2,2790,2835
379,2,2835,2880
380,2,2880,2925
381,2,2925,2970
382,2,2970,3015
383,2,3015,3060
384,2,3060,3105
385,2,3105,3150
386,2,3150,3195
387,2,3195,3240
388,2,3240,3285
389,2,3285,3330
390,2,3330,3375
391,2,3375,3420
392,2,3420,3465
393,2,3465,3510
394,2,3510,3555
395,2,3555,3600
396,2,3600,3645
397,2,3645,3690
398,2,3690,3735
399,2,3735,3780
400,2,3780,3825
401,2,3825,3870
402,2,3870,3915
403,2,3915,3960
404,2,3960,4005
405,2,4005,4050
406,2,4050,4095
407,2,4095,4140
408,2,4140,4185
409,2,4185,4230
410,2,4230,4275
411,2,4275,4320
412,2,4320,4365
413,2,4365,4410
414,2,4410,4455
415,2,4455,4500
416,2,4500,4545
417,2,4545,4590
418,2,4590,4635
419,2,4635,4680
420,2,4680,4725
421,2,4725,4770
422,2,4770,4815
423,2,4815,4860
424,2,4860,4905
425,3,0,45
426,3,45,90
427,3,90,135
428,3,135,180
429,3,180,225
430,3,225,270
431,3,270,315
432,3,315,360
433,3,360,405
434,3,405,450
435,3,450,495
436,3,495,540
437,3,540,585
438,3,585,630
439,3,630,675
440,3,675,720
441,3,720,765
442,3,765,810
443,3,810,855
444,3,855,900
445,3,900,945
446,3,945,990
447,3,990,1035
448,3,1035,1080
449,3,1080,1125
450,3,1125,1170
451,3,1170,1215
452,3,1215,1260
453,3,1260,1305
454,3,1305,1350
455,3,1350,1395
456,3,1395,1440
457,3,1440,1485
458,3,1485,1530
459,3,1530,1575
460,3,1575,1620
461,3,1620,1665
462,3,1665,1710
463,3,1710,1755
464,3,1755,1800
465,3,1800,1845
466,3,1845,1890
467,3,1890,1935
468,3,1935,1980
469,3,1980,2025
470,3,2025,2070
471,3,2070,2115
472,3,2115,2160
473,3,2160,2205
474,3,2205,2250
475,3,2250,2295
476,3,2295,2340
477,3,2340,2385
478,3,2385,2430
479,3,2430,2475
480,3,2475,2520
481,3,2520,2565
482,3,2565,2610
483,3,2610,2655
484,3,2655,2700
485,3,2700,2745
486,3,2745,2790
487,3,2790,2835
488,3,2835,2880
489,3,2880,2925
490,3,2925,2970
491,3,2970,3015
492,3,3015,3060
493,3,3060,3105
494,3,3105,3150
495,3,3150,3195
496,3,3195,3240
497,3,3240,3285
498,3,3285,3330
499,3,3330,3375
500,3,3375,3420
501,3,3420,3465
502,3,3465,3510
503,3,3510,3555
504,3,3555,3600
505,3,3600,3645
506,3,3645,3690
507,3,3690,3735
508,3,3735,3780
509,3,3780,3825
510,3,3825,3870
511,3,3870,3915
512,3,3915,3960
513,3,3960,4005
514,3,4005,4050
515,3,4050,4095
516,3,4095,4140
517,3,4140,4185
518,3,4185,4230
519,3,4230,4275
520,3,4275,4320
521,3,4320,4365
522,3,4365,4410
523,3,4410,4455
524,3,4455,4500
525,3,4500,4545
526,3,4545,4590
527,3,4590,4635
528,3,4635,4680
529,3,4680,4725
530,3,4725,4770
531,3,4770,4815
532,3,4815,4860
533,3,4860,4905
534,3,4905,4950
535,3,4950,4995
536,3,4995,5040
537,3,5040,5085
538,3,5085,5130
539,3,5130,5175
540,3,5175,5220
541,3,5220,5265
542,3,5265,5310
543,3,5310,5355
544,3,5355,5400
545,3,5400,5445
546,3,5445,5490
547,3,5490,5535
548,3,5535,5580
549,3,5580,5625
550,3,5625,5670
551,3,5670,5715
552,3,5715,5760
553,3,5760,5805
554,3,5805,5850
555,3,5850,5895
556,3,5895,5940
557,3,5940,5985
558,3,5985,6030
559,3,6030,6075
560,3,6075,6120
561,3,6120,6165
562,3,6165,6210
563,3,6210,6255
564,3,6255,6300
565,3,6300,6345
566,3,6345,6390
567,3,6390,6435
568,3,6435,6480
569,3,6480,6525
570,3,6525,6570
571,3,6570,6615
572,3,6615,6660
573,3,6660,6705
574,3,6705,6750
575,3,6750,6795
576,3,6795,6840
577,3,6840,6885
578,3,6885,6930
579,3,6930,6975
580,3,6975,7020
581,3,7020,7065
582,3,7065,7110
583,3,7110,7155
584,3,7155,7200
585,3,7200,7245
586,3,7245,7290
587,3,7290,7335
588,3,7335,7380
589,3,7380,7425
590,3,7425,7470
591,3,7470,7515
592,4,0,45
593,4,45,90
594,4,90,135
595,4,135,180
596,4,180,225
597,4,225,270
598,4,270,315
599,4,315,360
600,4,360,405
601,4,405,450
602,4,450,495
603,4,495,540
604,4,540,585
605,4,585,630
606,4,630,675
607,4,675,720
608,4,720,765
609,4,765,810
610,4,810,855
611,4,855,900
612,4,900,945
613,4,945,990
614,4,990,1035
615,4,1035,1080
616,4,1080,1125
617,4,1125,1170
618,4,1170,1215
619,4,1215,1260
620,4,1260,1305
621,4,1305,1350
622,4,1350,1395
623,4,1395,1440
624,4,1440,1485
625,4,1485,1530
626,4,1530,1575
627,4,1575,1620
628,4,1620,1665
629,4,1665,1710
630,4,1710,1755
631,4,1755,1800
632,4,1800,1845
633,4,1845,1890
634,4,1890,1935
635,4,1935,1980
636,4,1980,2025
637,4,2025,2070
638,4,2070,2115
639,4,2115,2160
640,4,2160,2205
641,4,2205,2250
642,4,2250,2295
643,4,2295,2340
644,4,2340,2385
645,4,2385,2430
646,4,2430,2475
647,4,2475,2520
648,4,2520,2565
649,4,2565,2610
650,4,2610,2655
651,4,2655,2700
652,4,2700,2745
653,4,2745,2790
654,4,2790,2835
655,4,2835,2880
656,4,2880,2925
657,4,2925,2970
658,4,2970,3015
659,4,3015,3060
660,4,3060,3105
661,4,3105,3150
662,4,3150,3195
663,4,3195,3240
664,4,3240,3285
665,4,3285,3330
666,4,3330,3375
667,4,3375,3420
668,4,3420,3465
669,4,3465,3510
670,4,3510,3555
671,4,3555,3600
672,4,3600,3645
673,4,3645,3690
674,4,3690,3735
675,4,3735,3780
676,4,3780,3825
677,4,3825,3870
678,4,3870,3915
679,4,3915,3960
680,4,3960,4005
681,4,4005,4050
682,4,4050,4095
683,4,4095,4140
684,4,4140,4185
685,4,4185,4230
686,4,4230,4275
687,4,4275,4320
688,4,4320,4365
689,4,4365,4410
690,4,4410,4455
691,4,4455,4500
692,4,4500,4545
693,4,4545,4590
694,4,4590,4635
695,4,4635,4680
696,4,4680,4725
697,4,4725,4770
698,4,4770,4815
699,4,4815,4860
700,4,4860,4905
701,4,4905,4950
702,4,4950,4995
703,4,4995,5040
704,4,5040,5085
705,4,5085,5130
706,4,5130,5175
707,4,5175,5220
708,4,5220,5265
709,4,5265,5310
710,4,5310,5355
711,4,5355,5400
712,4,5400,5445
713,4,5445,5490
714,4,5490,5535
715,4,5535,5580
716,4,5580,5625
717,4,5625,5670
718,4,5670,5715
719,4,5715,5760
720,4,5760,5805
721,4,5805,5850
722,4,5850,5895
723,4,5895,5940
724,4,5940,5985
725,4,5985,6030
726,4,6030,6075
727,4,6075,6120
728,4,6120,6165
729,4,6165,6210
730,4,6210,6255
731,4,6255,6300
732,4,6300,6345
733,4,6345,6390
734,4,6390,6435
735,4,6435,6480
736,4,6480,6525
737,4,6525,6570
738,4,6570,6615
739,4,6615,6660
740,4,6660,6705
741,4,6705,6750
742,4,6750,6795
743,4,6795,6840
744,4,6840,6885
745,4,6885,6930
746,4,6930,6975
747,4,6975,7020
748,4,7020,7065
749,4,7065,7110
750,4,7110,7155
751,4,7155,7200
752,4,7200,7245
753,4,7245,7290
754,4,7290,7335
755,5,0,45
756,5,45,90
757,5,90,135
758,5,135,180
759,5,180,225
760,5,225,270
761,5,270,315
762,5,315,360
763,5,360,405
764,5,405,450
765,5,450,495
766,5,495,540
767,5,540,585
768,5,585,630
769,5,630,675
770,5,675,720
771,5,720,765
772,5,765,810
773,5,810,855
774,5,855,900
775,5,900,945
776,5,945,990
777,5,990,1035
778,5,1035,1080
779,5,1080,1125
780,5,1125,1170
781,5,1170,1215
782,5,1215,1260
783,5,1260,1305
784,5,1305,1350
785,5,1350,1395
786,5,1395,1440
787,5,1440,1485
788,5,1485,1530
789,5,1530,1575
790,5,1575,1620
791,5,1620,1665
792,5,1665,1710
793,5,1710,1755
794,5,1755,1800
795,5,1800,1845
796,5,1845,1890
797,5,1890,1935
798,5,1935,1980
799,5,1980,2025
800,5,2025,2070
801,5,2070,2115
802,5,2115,2160
803,5,2160,2205
804,5,2205,2250
805,5,2250,2295
806,5,2295,2340
807,5,2340,2385
808,5,2385,2430
809,5,2430,2475
810,5,2475,2520
811,5,2520,2565
812,5,2565,2610
813,5,2610,2655
814,5,2655,2700
815,5,2700,2745
816,5,2745,2790
817,5,2790,2835
818,5,2835,2880
819,5,2880,2925
820,5,2925,2970
821,5,2970,3015
822,5,3015,3060
823,5,3060,3105
824,5,3105,3150
825,5,3150,3195
826,5,3195,3240
827,5,3240,3285
828,5,3285,3330
829,5,3330,3375
830,5,3375,3420
831,5,3420,3465
832,5,3465,3510
833,5,3510,3555
834,5,3555,3600
835,5,3600,3645
836,5,3645,3690
837,5,3690,3735
838,5,3735,3780
839,5,3780,3825
840,5,3825,3870
841,5,3870,3915
842,5,3915,3960
843,5,3960,4005
844,5,4005,4050
845,5,4050,4095
846,5,4095,4140
847,5,4140,4185
848,5,4185,4230
849,5,4230,4275
850,5,4275,4320
851,5,4320,4365
852,5,4365,4410
853,5,4410,4455
854,5,4455,4500
855,5,4500,4545
856,5,4545,4590
857,5,4590,4635
858,5,4635,4680
859,5,4680,4725
860,5,4725,4770
861,5,4770,4815
862,5,4815,4860
863,5,4860,4905
864,5,4905,4950
865,5,4950,4995
866,5,4995,5040
867,5,5040,5085
868,5,5085,5130
869,5,5130,5175
870,5,5175,5220
871,5,5220,5265
872,5,5265,5310
873,5,5310,5355
874,5,5355,5400
875,5,5400,5445
876,5,5445,5490
877,5,5490,5535
878,5,5535,5580
879,5,5580,5625
880,5,5625,5670
881,5,5670,5715
882,5,5715,5760
883,5,5760,5805
884,5,5805,5850
885,5,5850,5895
886,5,5895,5940
887,5,5940,5985
888,5,5985,6030
889,5,6030,6075
890,5,6075,6120
891,5,6120,6165
892,5,6165,6210
893,5,6210,6255
894,5,6255,6300
895,5,6300,6345
896,5,6345,6390
897,5,6390,6435
898,5,6435,6480
899,5,6480,6525
900,5,6525,6570
901,5,6570,6615
902,5,6615,6660
903,5,6660,6705
904,5,6705,6750
905,5,6750,6795
906,5,6795,6840
907,5,6840,6885
908,5,6885,6930
909,5,6930,6975
910,5,6975,7020
911,5,7020,7065
912,5,7065,7110
913,5,7110,7155
914,5,7155,7200
915,5,7200,7245
916,5,7245,7290
917,5,7290,7335
918,5,7335,7380
919,5,7380,7425
920,5,7425,7470
921,5,7470,7515
922,5,7515,7560
923,5,7560,7605
924,5,7605,7650
925,5,7650,7695
926,5,7695,7740
927,5,7740,7785
928,6,0,45
929,6,45,90
930,6,90,135
931,6,135,180
932,6,180,225
933,6,225,270
934,6,270,315
935,6,315,360
936,6,360,405
937,6,405,450
938,6,450,495
939,6,495,540
940,6,540,585
941,6,585,630
942,6,630,675
943,6,675,720
944,6,720,765
945,6,765,810
946,6,810,855
947,6,855,900
948,6,900,945
949,6,945,990
950,6,990,1035
951,6,1035,1080
952,6,1080,1125
953,6,1125,1170
954,6,1170,1215
955,6,1215,1260
956,6,1260,1305
957,6,1305,1350
958,6,1350,1395
959,6,1395,1440
960,6,1440,1485
961,6,1485,1530
962,6,1530,1575
963,6,1575,1620
964,6,1620,1665
965,6,1665,1710
966,6,1710,1755
967,6,1755,1800
968,6,1800,1845
969,6,1845,1890
970,6,1890,1935
971,6,1935,1980
972,6,1980,2025
973,6,2025,2070
974,6,2070,2115
975,6,2115,2160
976,6,2160,2205
977,6,2205,2250
978,6,2250,2295
979,6,2295,2340
980,6,2340,2385
981,6,2385,2430
982,6,2430,2475
983,6,2475,2520
984,6,2520,2565
985,6,2565,2610
986,6,2610,2655
987,6,2655,2700
988,6,2700,2745
989,6,2745,2790
990,6,2790,2835
991,6,2835,2880
992,6,2880,2925
993,6,2925,2970
994,6,2970,3015
995,6,3015,3060
996,6,3060,3105
997,6,3105,3150
998,6,3150,3195
999,6,3195,3240
1000,6,3240,3285
1001,6,3285,3330
1002,6,3330,3375
1003,6,3375,3420
1004,6,3420,3465
1005,6,3465,3510
1006,6,3510,3555
1007,6,3555,3600
1008,6,3600,3645
1009,6,3645,3690
1010,6,3690,3735
1011,6,3735,3780
1012,6,3780,3825
1013,6,3825,3870
1014,6,3870,3915
1015,6,3915,3960
1016,6,3960,4005
1017,6,4005,4050
1018,6,4050,4095
1019,6,4095,4140
1020,6,4140,4185
1021,6,4185,4230
1022,6,4230,4275
1023,6,4275,4320
1024,6,4320,4365
1025,6,4365,4410
1026,6,4410,4455
1027,6,4455,4500
1028,6,4500,4545
1029,6,4545,4590
1030,6,4590,4635
1031,6,4635,4680
1032,6,4680,4725
1033,6,4725,4770
1034,6,4770,4815
1035,6,4815,4860
1036,6,4860,4905
1037,6,4905,4950
1038,6,4950,4995
1039,6,4995,5040
1040,6,5040,5085
1041,6,5085,5130
1042,6,5130,5175
1043,6,5175,5220
1044,6,5220,5265
1045,6,5265,5310
1046,6,5310,5355
1047,6,5355,5400
1048,6,5400,5445
1049,6,5445,5490
1050,6,5490,5535
1051,6,5535,5580
1052,6,5580,5625
1053,6,5625,5670
1054,6,5670,5715
1055,6,5715,5760
1056,6,5760,5805
1057,6,5805,5850
1058,6,5850,5895
1059,6,5895,5940
1060,6,5940,5985
1061,6,5985,6030
1062,6,6030,6075
1063,6,6075,6120
1064,6,6120,6165
1065,6,6165,6210
1066,6,6210,6255
1067,6,6255,6300
1068,6,6300,6345
1069,6,6345,6390
1070,6,6390,6435
1071,6,6435,6480
1072,6,6480,6525
1073,6,6525,6570
1074,6,6570,6615
1075,6,6615,6660
1076,6,6660,6705
1077,6,6705,6750
1078,6,6750,6795
1079,6,6795,6840
1080,6,6840,6885
1081,6,6885,6930
1082,6,6930,6975
1083,6,6975,7020
1084,6,7020,7065
1085,6,7065,7110
1086,6,7110,7155
1087,6,7155,7200
1088,6,7200,7245
1089,6,7245,7290
1090,6,7290,7335
1091,7,0,45
1092,7,45,90
1093,7,90,135
1094,7,135,180
1095,7,180,225
1096,7,225,270
1097,7,270,315
1098,7,315,360
1099,7,360,405
1100,7,405,450
1101,7,450,495
1102,7,495,540
1103,7,540,585
1104,7,585,630
1105,7,630,675
1106,7,675,720
1107,7,720,765
1108,7,765,810
1109,7,810,855
1110,7,855,900
1111,7,900,945
1112,7,945,990
1113,7,990,1035
1114,7,1035,1080
1115,7,1080,1125
1116,7,1125,1170
1117,7,1170,1215
1118,7,1215,1260
1119,7,1260,1305
1120,7,1305,1350
1121,7,1350,1395
1122,7,1395,1440
1123,7,1440,1485
1124,7,1485,1530
1125,7,1530,1575
1126,7,1575,1620
1127,7,1620,1665
1128,7,1665,1710
1129,7,1710,1755
1130,7,1755,1800
1131,7,1800,1845
1132,7,1845,1890
1133,7,1890,1935
1134,7,1935,1980
1135,7,1980,2025
1136,7,2025,2070
1137,7,2070,2115
1138,7,2115,2160
1139,7,2160,2205
1140,7,2205,2250
1141,7,2250,2295
1142,7,2295,2340
1143,7,2340,2385
1144,7,2385,2430
1145,7,2430,2475
1146,7,2475,2520
1147,7,2520,2565
1148,7,2565,2610
1149,7,2610,2655
1150,7,2655,2700
1151,7,2700,2745
1152,7,2745,2790
1153,7,2790,2835
1154,7,2835,2880
1155,7,2880,2925
1156,7,2925,2970
1157,7,2970,3015
1158,7,3015,3060
1159,7,3060,3105
1160,7,3105,3150
1161,7,3150,3195
1162,7,3195,3240
1163,7,3240,3285
1164,7,3285,3330
1165,7,3330,3375
1166,7,3375,3420
1167,7,3420,3465
1168,7,3465,3510
1169,7,3510,3555
1170,7,3555,3600
1171,7,3600,3645
1172,7,3645,3690
1173,7,3690,3735
1174,7,3735,3780
1175,7,3780,3825
1176,7,3825,3870
1177,7,3870,3915
1178,7,3915,3960
1179,7,3960,4005
1180,7,4005,4050
1181,7,4050,4095
1182,7,4095,4140
1183,7,4140,4185
1184,7,4185,4230
1185,7,4230,4275
1186,7,4275,4320
1187,7,4320,4365
1188,7,4365,4410
1189,7,4410,4455
1190,7,4455,4500
1191,7,4500,4545
1192,7,4545,4590
1193,7,4590,4635
1194,7,4635,4680
1195,7,4680,4725
1196,7,4725,4770
1197,7,4770,4815
1198,7,4815,4860
1199,7,4860,4905
1200,7,4905,4950
1201,7,4950,4995
1202,7,4995,5040
1203,7,5040,5085
1204,7,5085,5130
1205,7,5130,5175
1206,7,5175,5220
1207,7,5220,5265
1208,7,5265,5310
1209,7,5310,5355
1210,7,5355,5400
1211,7,5400,5445
1212,7,5445,5490
1213,7,5490,5535
1214,7,5535,5580
1215,7,5580,5625
1216,7,5625,5670
1217,7,5670,5715
1218,7,5715,5760
1219,7,5760,5805
1220,7,5805,5850
1221,7,5850,5895
1222,7,5895,5940
1223,7,5940,5985
1224,7,5985,6030
1225,7,6030,6075
1226,7,6075,6120
1227,7,6120,6165
1228,7,6165,6210
1229,7,6210,6255
1230,7,6255,6300
1231,7,6300,6345
1232,7,6345,6390
1233,7,6390,6435
1234,7,6435,6480
1235,7,6480,6525
1236,7,6525,6570
1237,7,6570,6615
1238,7,6615,6660
1239,7,6660,6705
1240,7,6705,6750
1241,7,6750,6795
1242,7,6795,6840
1243,7,6840,6885
1244,7,6885,6930
1245,7,6930,6975
1246,7,6975,7020
1247,7,7020,7065
1248,7,7065,7110
1249,7,7110,7155
1250,7,7155,7200
1251,7,7200,7245
1252,7,7245,7290
1253,7,7290,7335
1254,8,0,45
1255,8,45,90
1256,8,90,135
1257,8,135,180
1258,8,180,225
1259,8,225,270
1260,8,270,315
1261,8,315,360
1262,8,360,405
1263,8,405,450
1264,8,450,495
1265,8,495,540
1266,8,540,585
1267,8,585,630
1268,8,630,675
1269,8,675,720
1270,8,720,765
1271,8,765,810
1272,8,810,855
1273,8,855,900
1274,8,900,945
1275,8,945,990
1276,8,990,1035
1277,8,1035,1080
1278,8,1080,1125
1279,8,1125,1170
1280,8,1170,1215
1281,8,1215,1260
1282,8,1260,1305
1283,8,1305,1350
1284,8,1350,1395
1285,8,1395,1440
1286,8,1440,1485
1287,8,1485,1530
1288,8,1530,1575
1289,8,1575,1620
1290,8,1620,1665
1291,8,1665,1710
1292,8,1710,1755
1293,8,1755,1800
1294,8,1800,1845
1295,8,1845,1890
1296,8,1890,1935
1297,8,1935,1980
1298,8,1980,2025
1299,8,2025,2070
1300,8,2070,2115
1301,8,2115,2160
1302,8,2160,2205
1303,8,2205,2250
1304,8,2250,2295
1305,8,2295,2340
1306,8,2340,2385
1307,8,2385,2430
1308,8,2430,2475
1309,8,2475,2520
1310,8,2520,2565
1311,8,2565,2610
1312,8,2610,2655
1313,8,2655,2700
1314,8,2700,2745
1315,8,2745,2790
1316,8,2790,2835
1317,8,2835,2880
1318,8,2880,2925
1319,8,2925,2970
1320,8,2970,3015
1321,8,3015,3060
1322,8,3060,3105
1323,8,3105,3150
1324,8,3150,3195
1325,8,3195,3240
1326,8,3240,3285
1327,8,3285,3330
1328,8,3330,3375
1329,8,3375,3420
1330,8,3420,3465
1331,8,3465,3510
1332,8,3510,3555
1333,8,3555,3600
1334,8,3600,3645
1335,8,3645,3690
1336,8,3690,3735
1337,8,3735,3780
1338,8,3780,3825
1339,8,3825,3870
1340,8,3870,3915
1341,8,3915,3960
1342,8,3960,4005
1343,8,4005,4050
1344,8,4050,4095
1345,8,4095,4140
1346,8,4140,4185
1347,8,4185,4230
1348,8,4230,4275
1349,8,4275,4320
1350,8,4320,4365
1351,8,4365,4410
1352,8,4410,4455
1353,8,4455,4500
1354,8,4500,4545
1355,8,4545,4590
1356,8,4590,4635
1357,8,4635,4680
1358,8,4680,4725
1359,8,4725,4770
1360,8,4770,4815
1361,8,4815,4860
1362,8,4860,4905
1363,8,4905,4950
1364,8,4950,4995
1365,8,4995,5040
1366,8,5040,5085
1367,8,5085,5130
1368,8,5130,5175
1369,8,5175,5220
1370,8,5220,5265
1371,8,5265,5310
1372,8,5310,5355
1373,8,5355,5400
1374,8,5400,5445
1375,8,5445,5490
1376,8,5490,5535
1377,8,5535,5580
1378,8,5580,5625
1379,8,5625,5670
1380,8,5670,5715
1381,8,5715,5760
1382,8,5760,5805
1383,8,5805,5850
1384,8,5850,5895
1385,8,5895,5940
1386,8,5940,5985
1387,8,5985,6030
1388,8,6030,6075
1389,8,6075,6120
1390,8,6120,6165
1391,8,6165,6210
1392,8,6210,6255
1393,8,6255,6300
1394,8,6300,6345
1395,8,6345,6390
